729	appoint	/əˈpɔɪnt/	(defn)	Oxford	Oxford	verb	They have appointed (designate) a new head teacher at my son's school. | A date for the meeting is still to be appointed (designate).
731	articulate	/ɑːˈtɪk.jə.leɪt/	(defn)	Oxford	Oxford	verb	She struggled to articulate (enunciate) her thoughts. | He was too weak to articulate properly. | These courses are designed to articulate with university degrees. | bones that articulate with others
739	aspire	/əˈspaɪər/	(defn)	Oxford	Oxford	verb	She aspired (desire) to a scientific career.
743	assert	/əˈsɜːt/	(defn)	Oxford	Oxford	verb	She continued to assert that she was innocent. | You’re too timid—you must try to assert yourself more. | I was determined to assert my authority from the beginning. | Good sense asserted itself.
744	attain	/əˈteɪn/	(defn)	Oxford	Oxford	verb	Most of our students attained (achieve) five ‘A’ grades in their exams. | The cheetah can attain (achieve) speeds of up to 97 kph.
754	arm	/ɑːm/	(defn)	Oxford	Oxford	verb	The country was arming (wing) against the enemy. | The bank plans to sell part of its US finance arm (wing).
756	authorize	/ˈɔː.θər.aɪz/	(defn)	Oxford	Oxford	verb	I can authorize (allow) payments up to £5 000.
771	betray	/bɪˈtreɪ/	(defn)	Oxford	Oxford	verb	He was offered money to betray (be disloyal) his colleagues. | She felt betrayed when she found out the truth about him. | He has been accused of betraying his former socialist ideals. | His voice betrayed the worry he was trying to hide.
775	bind	/baɪnd/	(defn)	Oxford	Oxford	verb	The sails are bound to the mast with cord. | She bound up his wounds. | Organizations such as schools and clubs bind a community together. | He had been bound to secrecy (= made to promise not to tell people about something). | Add an egg yolk to make the mixture bind. | two volumes bound in leather | The blankets were bound with satin. | The sails are bound to the mast with cord. | The sails are bound to the mast with cord.
777	boast	/bəʊst/	(defn)	Oxford	Oxford	verb	I don't want to boast (be proud of), but I can actually speak six languages. | The hotel also boasts (be proud of) two swimming pools and a golf course.
793	cease	/siːs/	(defn)	Oxford	Oxford	verb	Welfare payments cease (stop) as soon as an individual starts a job. | ‘I've cleaned my room.’ ‘Wonders will never cease (stop)!’
799	coincide	/ˌkəʊ.ɪnˈsaɪd/	(defn)	Oxford	Oxford	verb	It's a pity our trips to New York don't coincide (meet). | The interests of employers and employees do not always coincide (meet). | At this point the two paths coincide (meet) briefly.
801	compile	/kəmˈpaɪl/	(defn)	Oxford	Oxford	verb	We are trying to compile (collect) a list of suitable people for the job. | We are trying to compile (collect) a list of suitable people for the job.
802	compel	/kəmˈpel/	(defn)	Oxford	Oxford	verb	The law can compel (force) fathers to make regular payments for their children. | He spoke with an authority that compelled (force) the attention of the whole crowd.
804	commence	/kəˈmens/	(defn)	Oxford	Oxford	verb	The meeting is scheduled to commence (begin) at noon.
806	collaborate	/kəˈlæb.ə.reɪt/	(defn)	Oxford	Oxford	verb	Researchers around the world are collaborating to develop a new vaccine. (work together) | He was accused of collaborating with the enemy. (work together)
809	comply	/kəmˈplaɪ/	(defn)	Oxford	Oxford	verb	They refused to comply (conform) with the UN resolution.
813	confine	/kənˈfaɪn/	(defn)	Oxford	Oxford	verb	The work will not be confined (restrict) to the Glasgow area. | Keep the dog confined (restrict) in a suitable travelling cage. | She was confined (restrict) to bed with the flu.
814	concede	/kənˈsiːd/	(defn)	Oxford	Oxford	verb	He was forced to concede (confess) (that) there might be difficulties. | After losing this decisive battle, the general was forced to concede (confess). | The president was obliged to concede (confess) power to the army.
815	contemplate	/ˈkɒn.təm.pleɪt/	(defn)	Oxford	Oxford	verb	You're too young to be contemplating retirement. (consider) | The thought of war is too awful to contemplate (consider). | She lay in bed, contemplating. (consider) | She contemplated (consider) him in silence.
816	conserve	/kənˈsɜːv/	(defn)	Oxford	Oxford	verb	new laws to conserve (preserve) wildlife in the area | Help to conserve (preserve) energy by insulating your home.
817	constitute	/ˈkɒn.stɪ.tjuːt/	(defn)	Oxford	Oxford	verb	Does such an activity constitute (form) a criminal offence? | Female workers constitute (form) the majority of the labour force. | The committee was constituted (form) in 1974 by an Act of Parliament.
820	contend	/kənˈtend/	(defn)	Oxford	Oxford	verb	I would contend (maintain) that the minister's thinking is flawed on this point. | Three armed groups were contending for power.
821	assemble	/ˈəˈsem.bəl/	(defn)	Oxford	Oxford	verb	All the students were asked to assemble in the main hall. | The shelves are easy to assemble.
827	await	/əˈweɪt/	(defn)	Oxford	Oxford	verb	He is in custody awaiting (wait) trial. | A warm welcome awaits (wait) all our guests.
828	correlate	/ˈkɒr.ə.leɪt/	(defn)	Oxford	Oxford	verb	The figures do not seem to correlate. | Researchers are trying to correlate the two sets of figures.
842	bleed	/bliːd/	(defn)	Oxford	Oxford	verb	She slowly bled to death. (run) | She slowly bled to death. (run) | The company seems intent on bleeding (run) us for every penny we have. | She slowly bled to death. (run) | Keep the paint fairly dry so that the colours don't bleed (run) into each other. | The big corporations are bleeding (run) some of these small countries dry. | ‘I have to go to Brazil on business.’ ‘My heart bleeds (run) for you!’
843	bless	/bles/	(defn)	Oxford	Oxford	verb	They brought the children to Jesus and he blessed them. | The priest blessed the bread and wine. | We bless your holy name, O Lord. | Bless my soul! | She's blessed with excellent health. | They brought the children to Jesus and he blessed them. | Sarah, bless her, had made a cup of tea. | Goodnight, God bless.
845	bat	/bæt/	(defn)	Oxford	Oxford	verb	He batted (hit) the wasp away. | She really went to bat (hit) for me. | He’s made another sale? (club) | She really went to bat (hit) for me. | She didn't bat (club) an eyelid when I told her my news.
846	bat	/bæt/	(defn)	Oxford	Oxford	verb	Who's batting first for the Orioles?
847	bounce	/baʊns/	(defn)	Oxford	Oxford	verb	The ball bounced (jump) twice before he could reach it. | She bounced (jump) up and down excitedly on the bed. | I bounced (jump) the baby on my knee while Pete did the dishes. | Her hair bounced (jump) as she walked. | The bus bounced (jump) down the hill. | The ball bounced (jump) twice before he could reach it. | He bounced (jump) ideas off colleagues everywhere he went. | He was soon bounced (jump) from the post. | All right, cool, we'll bounce (jump). | The kids have been bouncing off the walls all day. (jump)
848	bounce	/baʊns/	(defn)	Oxford	Oxford	verb	He bounced (jump) across the room to greet them. | I tried to send her an email but it bounced (jump).
856	burst	/bɜːst/	(defn)	Oxford	Oxford	verb	That balloon will burst (break) if you blow it up any more. | He burst (break) into the room without knocking. | The roads are bursting (break) with cars. | Los Angeles is bursting (break) at the seams with would-be actors. | She was bursting (break) to tell him the good news. | When the bubble finally burst (break), hundreds of people lost their jobs. | He seemed so happy, I couldn’t burst (break) his bubble so soon. | Firefighters burst (break) the door open and rescued them.
866	carve	/kɑːv/	(defn)	Oxford	Oxford	verb	The statue was carved (cut) out of a single piece of stone. | They carved their initials on the desk. | Who's going to carve the turkey? | People should remember that our proposals aren't set in stone.
867	carve	/kɑːv/	(defn)	Oxford	Oxford	verb	He succeeded in carving out a career in the media. (cut)
872	cater	/ˌkeɪ.tər/	(defn)	Oxford	Oxford	verb	Most of our work now involves catering (humor) for weddings.
879	characterize	/ˈkær.ək.tə.raɪz/	(defn)	Oxford	Oxford	verb	The city is characterized (describe) by tall modern buildings in steel and glass. | How would you characterize (describe) the mood of the 1990s?
881	circulate	/ˈsɜː.kjə.leɪt/	(defn)	Oxford	Oxford	verb	The condition prevents the blood from circulating freely. | Rumours began to circulate about his financial problems. | They circulated a petition for his release. | I try to circulate at a party and not just stay with the friends I came with.
896	cling	/klɪŋ/	(defn)	Oxford	Oxford	verb	Leaves still clung to the branches. (hold) | The wet shirt clung to his chest. (hold) | After her mother's death, Sara clung to her aunt more than ever. (hold)
903	facilitate	/fəˈsɪl.ɪ.teɪt/	(defn)	Oxford	Oxford	verb	The new trade agreement should facilitate (expedite) more rapid economic growth.
912	fade	/feɪd/	(defn)	Oxford	Oxford	verb	The curtains had faded (pale) in the sun. | Hopes of reaching an agreement seem to be fading away. | Black faded on the final bend. | Hopes of a peace settlement were fading fast. | Hopes of reaching an agreement seem to be fading away.. (pale)
914	flee	/fliː/	(defn)	Oxford	Oxford	verb	She burst into tears and fled. (escape from)
922	flourish	/ˈflʌr.ɪʃ/	(defn)	Oxford	Oxford	verb	Few businesses are flourishing (thrive) in the present economic climate. | These plants flourish (thrive) in a damp climate. | He rushed into the room flourishing the newspaper.
925	forge	/fɔːdʒ/	(defn)	Oxford	Oxford	verb	Strategic alliances are being forged (hammer out) with major European companies. | He's getting good at forging his mother's signature. | swords forged from steel | He forged through the crowds to the front of the stage.
926	formulate	/ˈfɔː.mjə.leɪt/	(defn)	Oxford	Oxford	verb	The compost is specially formulated for pot plants. | She has lots of good ideas, but she has difficulty formulating them.
960	grind	/ɡraɪnd/	(defn)	Oxford	Oxford	verb	The animal has teeth that grind (pulverize) its food into a pulp. | The flour is ground using traditional methods. (pulverize) | The animal has teeth that grind (pulverize) its food into a pulp. | a special stone for grinding (pulverize) knives | He ground his cigarette into the ashtray. (pulverize) | Parts of the machine were grinding (pulverize) together noisily. | to grind (pulverize) a pepper mill | Roadworks brought traffic to a grinding (pulverize) halt. | Production ground to a halt during the strike. (pulverize) | She had no axe to grind (pulverize) and was only acting out of concern for their safety.
968	hail	/heɪl/	(defn)	Oxford	Oxford	verb	The conference was hailed (call) as a great success. | A voice hailed (shout) us from the other side of the street.
969	hail	/heɪl/	(defn)	Oxford	Oxford	verb	to hail a taxi | It's hailing!
982	haunt	/hɔːnt/	(defn)	Oxford	Oxford	verb	A headless rider haunts (frequent) the country lanes. | The memory of that day still haunts (frequent) me. | That decision came back to haunt (frequent) him.
987	heighten	/ˈhaɪ.tən/	(defn)	Oxford	Oxford	verb	Tension has heightened (intensify) after the recent bomb attack.
1013	imprison	/ɪmˈprɪz.ən/	(defn)	Oxford	Oxford	verb	They were imprisoned (jail) for a crime they didn't commit.
1023	incur	/ɪnˈkɜːr/	(defn)	Oxford	Oxford	verb	She had incurred the wrath of her father by marrying without his consent. | You risk incurring bank charges if you exceed your overdraft limit.
1028	induce	/ɪnˈdjuːs/	(defn)	Oxford	Oxford	verb	Nothing would induce (persuade) me to take the job. | Hearing loss is often induced (coax) by exposure to loud noise.
1029	induce	/ɪnˈdjuːs/	(defn)	Oxford	Oxford	verb	We'll have to induce (coax) her.
1030	indulge	/ɪnˈdʌldʒ/	(defn)	Oxford	Oxford	verb	They went into town to indulge (cater to) in some serious shopping. | The inheritance enabled him to indulge (cater to) his passion for art. | She did not believe in indulging the children with presents. (cater to) | They went into town to indulge (cater to) in some serious shopping.
1033	inflict	/ɪnˈflɪkts/	(defn)	Oxford	Oxford	verb	They inflicted (lay on) a humiliating defeat on the home team.
1036	infect	/ɪnˈfekt/	(defn)	Oxford	Oxford	verb	It is not possible to infect (contaminate) another person through kissing. | The eggs were infected (contaminate) with salmonella. | It is not possible to infect (contaminate) another person through kissing. | She infected (contaminate) the children with her enthusiasm for music.
1039	inhibit	/ɪnˈhɪb.ɪt/	(defn)	Oxford	Oxford	verb	A lack of oxygen may inhibit (prevent) brain development in the unborn child. | The managing director's presence inhibited them from airing their problems.
1043	inject	/ɪnˈdʒekt/	(defn)	Oxford	Oxford	verb	Adrenaline was injected into the muscle. | The fruit is injected with chemicals to reduce decay. | His comments injected a note of humour into the proceedings. | They are refusing to inject any more capital into the industry.
1045	inspect	/ɪnˈspekt/	(defn)	Oxford	Oxford	verb	The teacher walked around inspecting (examine) their work. | Public health officials were called in to inspect (examine) the premises.
1046	instruct	/ɪnˈstrʌkt/	(defn)	Oxford	Oxford	verb	The letter instructed (direct) him to report to headquarters immediately. | All our staff have been instructed (direct) in sign language. | We have been instructed (direct) that a decision will not be made before the end of the week. | All our staff have been instructed (direct) in sign language.
1056	intensify	/ɪnˈten.sɪ.faɪ/	(defn)	Oxford	Oxford	verb	Violence intensified (heighten) during the night.
1068	interfere	/ˌɪn.təˈfɪər/	(defn)	Oxford	Oxford	verb	I wish my parents would stop interfering and let me make my own decisions.
1070	intervene	/ˌɪn.təˈviːn/	(defn)	Oxford	Oxford	verb	She might have been killed if the neighbours hadn't intervened (occur between times). | ‘But,’ she intervened (occur between times), ‘what about the others?’ | They were planning to get married and then the war intervened (occur between times). | I saw nothing of her during the years that intervened (occur between times).
1072	invoke	/ɪnˈvəʊk/	(defn)	Oxford	Oxford	verb	It is unlikely that libel laws will be invoked (put into effect). | She invoked several eminent scholars to back up her argument. | His name was invoked as a symbol of the revolution. | It is unlikely that libel laws will be invoked (put into effect). | The opening paragraph invokes a vision of England in the early Middle Ages. | This command will invoke the HELP system. | It is unlikely that libel laws will be invoked (put into effect).
1085	kidnap	/ˈkɪdnæp/	(defn)	Oxford	Oxford	verb	Two businessmen have been kidnapped (abduct) by terrorists.
1113	license	/ˈlaɪsəns/	(defn)	Oxford	Oxford	verb	The new drug has not yet been licensed (authorization) in the US.
1135	loom	/luːm/	(defn)	Oxford	Oxford	verb	A dark shape loomed (appear) up ahead of us. | There was a crisis looming (appear). | The prospect of war loomed (appear) large.
1148	manifest	/ˈmænɪfest/	(defn)	Oxford	Oxford	verb	Social tensions were manifested (demonstrate) in the recent political crisis. | The symptoms of the disease manifested (demonstrate) themselves ten days later.
1183	merge	/mɜːdʒ/	(defn)	Oxford	Oxford	verb	The banks are set to merge next year. | The hills merged into the dark sky behind them. | The banks are set to merge next year.
1191	minimize	/ˈmɪnɪmaɪz/	(defn)	Oxford	Oxford	verb	Good hygiene helps to minimize (deprecate) the risk of infection. | He always tried to minimize (deprecate) his own faults, while exaggerating those of others. | Minimize (deprecate) any windows you have open.
1199	mobilize	/ˈməʊbɪlaɪz/	(defn)	Oxford	Oxford	verb	The unions mobilized (rally) thousands of workers in a protest against the cuts. | They were unable to mobilize (rally) the resources they needed. | The troops were ordered to mobilize (rally).
1214	nod	/nɒd/	(defn)	Oxford	Oxford	verb	I asked him if he would help me and he nodded. | The president nodded to the crowd as he passed in the motorcade. | I asked where Steve was and she nodded in the direction of the kitchen. | He sat nodding in front of the fire. | I asked him if he would help me and he nodded.
1217	nominate	/ˈnɒm.ɪ.neɪt/	(defn)	Oxford	Oxford	verb	She has been nominated (propose) for the presidency. | I have been nominated (propose) to the committee. | 1 December has been nominated (propose) as the day of the election.
1230	notify	/ˈnəʊ.tɪ.faɪ/	(defn)	Oxford	Oxford	verb	Competition winners will be notified (inform) by post.
1231	obsess	/əbˈses/	(defn)	Oxford	Oxford	verb	She's completely obsessed (fascinate) with him. | I think you should try to stop obsessing (fascinate) about food.
1233	oblige	/əˈblaɪdʒ/	(defn)	Oxford	Oxford	verb	Parents are obliged (obligate) by law to send their children to school. | Call me if you need any help—I'd be happy to oblige (obligate).
1239	opt	/ɒpt/	(defn)	Oxford	Oxford	verb	After graduating she opted (choose) for a career in music.
1248	originate	/əˈrɪdʒ.ɪ.neɪt/	(defn)	Oxford	Oxford	verb	The disease is thought to have originated (begin) in the tropics. | Locke originated (begin) this theory in the 17th century. | His flight originated (begin) in Japan.
1254	overturn	/ˌəʊ.vəˈtɜːn/	(defn)	Oxford	Oxford	verb	The car skidded and overturned. | His sentence was overturned by the appeal court. | She completely overturned my preconceptions about film stars.
1256	overwhelm	/ˌəʊ.vəˈwelm/	(defn)	Oxford	Oxford	verb	She was overwhelmed (overpower) by feelings of guilt. | The army was overwhelmed (flood) by the rebels. | We were overwhelmed by requests for information. | The wave broke through the wall and overwhelmed the town.
1259	oversee	/ˌəʊ.vəˈsiː/	(defn)	Oxford	Oxford	verb	United Nations observers oversaw the elections. (supervise)
1260	overlook	/ˌəʊ.vəˈlʊk/	(defn)	Oxford	Oxford	verb	He seems to have overlooked (miss) one important fact. | We could not afford to overlook such a serious offence. | Our back yard is overlooked by several houses. | She's been overlooked for promotion several times.
1296	plead	/pliːd/	(defn)	Oxford	Oxford	verb	She pleaded with him not to go. | The accused was deemed unfit to plead. | She appeared on television to plead the cause of political prisoners everywhere. | He pleaded family problems for his lack of concentration.
1297	plead	/pliːd/	(defn)	Oxford	Oxford	verb	They hired a top lawyer to plead their case.
1303	plunge	/plʌndʒ/	(defn)	Oxford	Oxford	verb	She lost her balance and plunged (decrease) 100 feet to her death. | Stock markets plunged (decrease) at the news of the coup. | The track plunged (decrease) down into the valley. | The horse plunged (decrease) and reared.
1306	portray	/pɔːˈtreɪ/	(defn)	Oxford	Oxford	verb	The painting portrays (depict) the duke’s third wife. | Throughout the trial, he portrayed (depict) himself as the victim. | Her father will be portrayed (depict) by Jim Broadbent.
1308	postpone	/pəʊstˈpəʊn/	(defn)	Oxford	Oxford	verb	The game has already been postponed (put off) three times.
1312	preach	/priːtʃ/	(defn)	Oxford	Oxford	verb	She preached (sermonize) to the congregation about forgiveness. | He preached (sermonize) the virtues of capitalism to us. | I'm sorry, I didn't mean to preach (sermonize). | She preached (sermonize) to the congregation about forgiveness. | I realize I may be preaching (sermonize) to the converted, but I think he's gorgeous.
1324	prescribe	/prɪˈskraɪb/	(defn)	Oxford	Oxford	verb	Valium is usually prescribed to treat anxiety. | The prescribed form must be completed and returned to this office.
1325	preside	/prɪˈzaɪd/	(defn)	Oxford	Oxford	verb	They asked if I would preside (be in authority) at the committee meeting.
1335	presume	/prɪˈzjuːm/	(defn)	Oxford	Oxford	verb	They are very expensive, I presume (assume)? | Twelve passengers are missing, presumed (assume) dead. | The course seems to presume (assume) some previous knowledge of the subject. | I wouldn't presume (assume) to tell you how to run your own business.
1337	prevail	/prɪˈveɪl/	(defn)	Oxford	Oxford	verb	We were horrified at the conditions prevailing (abound) in local prisons. | Justice will prevail over tyranny. | In a one-sided final, Spain prevailed against title-holder Croatia 40–34.
1343	pop	/pɒp/	(defn)	Oxford	Oxford	verb	Flashbulbs were popping (explode) all around them. | She jumped as someone popped a balloon behind her. | I'll pop over and see you this evening. | He popped his head around the door and said hello. | The window opened and a dog's head popped out. | The cork came out of the bottle with a loud pop (explode). | The cork came out of the bottle with a loud pop (explode). | The cork came out of the bottle with a loud pop (explode). | The cork came out of the bottle with a loud pop (explode).
1344	pop	/pɒp/	(defn)	Oxford	Oxford	verb	Her eyes nearly popped (soda) out of her head when she saw them. | She's been popping (explode) pills for months.
1358	prosecute	/ˈprɒs.ɪ.kjuːt/	(defn)	Oxford	Oxford	verb	The police decided not to prosecute. | James Spencer, prosecuting, claimed that the witness was lying. | They had overwhelming public support to prosecute the war.
1372	provoke	/prəˈvəʊk/	(defn)	Oxford	Oxford	verb	The announcement provoked (cause) a storm of protest. | Be careful what you say—he's easily provoked (cause).
1402	regain	/rɪˈɡeɪn/	(defn)	Oxford	Oxford	verb	I struggled to regain (recover) some dignity. | They finally managed to regain (recover) the beach.
1408	recount	/rɪˈkaʊnt/	(defn)	Oxford	Oxford	verb	She was asked to recount (tell) the details of the conversation to the court.
1421	renew	/rɪˈnjuː/	(defn)	Oxford	Oxford	verb	The army renewed (resume) its assault on the capital. | How do I go about renewing my passport? | Community leaders have renewed calls for a peaceful settlement. | The wiring in your house should be renewed every ten to fifteen years.
1425	render	/ˈren.dər/	(defn)	Oxford	Oxford	verb	Hundreds of people were rendered (make) homeless by the earthquake. | They rendered assistance to the disaster victims. | The committee was asked to render a report on the housing situation. | He stood up and rendered a beautiful version of ‘Summertime’. | The Italian phrase can be rendered as ‘I did my best’. | Hundreds of people were rendered (make) homeless by the earthquake.
1426	render	/ˈren.dər/	(defn)	Oxford	Oxford	verb	Hundreds of people were rendered (cause to be) (make) homeless by the earthquake.
1430	reproduce	/ˌriː.prəˈdʒuːs/	(defn)	Oxford	Oxford	verb	It is illegal to reproduce (produce young) these worksheets without permission from the publisher. | The atmosphere of the novel is successfully reproduced in the movie. | Most reptiles reproduce by laying eggs on land.
1435	reside	/rɪˈzaɪd/	(defn)	Oxford	Oxford	verb	He returned to Britain in 1939, having resided (dwell) abroad for many years.
1436	resemble	/rɪˈzem.bəl/	(defn)	Oxford	Oxford	verb	She closely resembles (bear a resemblance to) her sister.
1437	resume	/rɪˈzjuːm/	(defn)	Oxford	Oxford	verb	She resumed (take up again) her career after an interval of six years. | He resumed (take up again) his seat opposite her.
1443	retrieve	/rɪˈtriːv/	(defn)	Oxford	Oxford	verb	She bent to retrieve (recover) her comb from the floor. | The program allows you to retrieve items quickly by searching under a keyword. | You can only retrieve the situation by apologizing.
1451	revive	/rɪˈvaɪv/	(defn)	Oxford	Oxford	verb	The flowers soon revived (bring back to life) in water. | This quaint custom should be revived (bring back to life). | This 1930s musical is being revived (bring back to life) at the National Theatre.
1455	rip	/rɪp/	(defn)	Oxford	Oxford	verb	I ripped (tear) my jeans on the fence. | He ripped (tear) off his tie. | He ripped (tear) off his tie. | Once on the open road, he let rip (tear). | This would cause inflation to let rip (tear) again. | When she gets angry with her boyfriend, she really lets rip (tear) at him. | The dog had ripped (tear) a cushion to shreds. | Closing the factory tore the heart out of the community. (tear) | He ripped (tear) off his tie.
1456	rip	/rɪp/	(defn)	Oxford	Oxford	verb	He ripped (tear) off his tie.
1461	rotate	/rəʊˈteɪt/	(defn)	Oxford	Oxford	verb	Stay well away from the helicopter when its blades start to rotate (move about a center). | The EU presidency rotates (move about a center) among the members.
1463	sack	/sæk/	(defn)	Oxford	Oxford	verb	She was sacked (fire) for refusing to work on Sundays. | Rome was sacked (fire) by the Goths in 410.
1464	sack	/sæk/	(defn)	Oxford	Oxford	verb	The quarterback was sacked (fire) on the 45 yard line, and it was first down for the other team.
1482	seize	/siːz/	(defn)	Oxford	Oxford	verb	She tried to seize (grab) the gun from him. | They seized (grab) the airport in a surprise attack. | The men were seized as they left the building. | A large quantity of drugs was seized during the raid. | The party seized the initiative with both hands (= quickly and with enthusiasm). | He was seized by curiosity. | She tried to seize (grab) the gun from him. | She tried to seize (grab) the gun from him.
1484	seal	/siːl/	(defn)	Oxford	Oxford	verb, noun	Make sure you've signed the document before sealing the envelope. | He sealed the bag tightly with sticky tape. | They shook hands to seal the deal. | The floors had been stripped and sealed with varnish. | Troops have sealed the borders between the countries. | He sealed the bag tightly with sticky tape. | The contracts are already signed and sealed.
1496	shatter	/ˈʃæt.ər/	(defn)	Oxford	Oxford	verb	He dropped the vase and it shattered into pieces on the floor. | Anna's self-confidence had been completely shattered. | The unexpected death of their son shattered them.
1497	shed	/ʃed/	(defn)	Oxford	Oxford	verb	The factory is shedding a large number of jobs. | Luke shed his clothes onto the floor. | How often does a snake shed its skin? | The candles shed a soft glow on her face. | She shed no tears when she heard he was dead. | How much blood will be shed before the fighting ends? | A duck's feathers shed water immediately. | Recent research has shed new light on the causes of the disease.
1498	shed	/ʃed/	(defn)	Oxford	Oxford	verb	The traffic jam was caused by a lorry shedding (cast off) its load.
1505	shrink	/ʃrɪŋk/	(defn)	Oxford	Oxford	verb	My sweater shrank in the wash. (become smaller) | The tumour had shrunk to the size of a pea. (become smaller) | The tumour had shrunk to the size of a pea. (become smaller)
1506	shrink	/ʃrɪŋk/	(defn)	Oxford	Oxford	verb	He shrank back against the wall as he heard them approaching. (become smaller)
1507	shrug	/ʃrʌɡ/	(defn)	Oxford	Oxford	verb	Sam shrugged and said nothing.
1509	simulate	/ˈsɪm.jə.leɪt/	(defn)	Oxford	Oxford	verb	Computer software can be used to simulate conditions on the seabed. | a gas heater that simulates a coal fire | I tried to simulate surprise at the news.
1512	skip	/skɪp/	(defn)	Oxford	Oxford	verb	She skipped (leap lightly) happily along beside me. | He skips for about 20 minutes a day. | I often skip breakfast altogether. | You can skip the next chapter if you have covered the topic in class. | She kept skipping from one topic of conversation to another. | The bombers skipped the country shortly after the blast. | The boys were skipping stones across the pond. | My heart missed a beat when I saw who it was. | He skipped bail and went on the run for two weeks. | ‘What were you saying?’ ‘Oh, skip it!’
1514	slam	/slæm/	(defn)	Oxford	Oxford	verb	I heard the door slam (bang) behind him. | She slammed (slap) down the phone angrily. | The government has been slammed (bang) for failing to take firm action against drinking and driving. | I heard the door slam (close) (bang) behind him. | I heard the door slam (bang) behind him.
1515	slam	/slæm/	(defn)	Oxford	Oxford	verb	The car skidded and slammed (bang) into a tree.
1516	slap	/slæp/	(defn)	Oxford	Oxford	verb	She slapped (smack) his face hard. | He slapped (smack) the newspaper down on the desk. | The water slapped (smack) against the side of the boat.
1520	smash	/smæʃ/	(defn)	Oxford	Oxford	verb	Several windows had been smashed. | The car smashed into a tree. | They had to smash holes in the ice. | He smashed the ball into the goal. | She has smashed the world record. | Police say they have smashed a major drugs ring. | He’s smashed (up) his new car. | Several windows had been smashed. | After all that training, I’m sure he’ll smash it in the competition tonight.
1521	slash	/slæʃ/	(defn)	Oxford	Oxford	verb	Someone had slashed (slit) the tyres on my car. | The workforce has been slashed by half.
1524	soak	/səʊk/	(defn)	Oxford	Oxford	verb	I usually soak the beans overnight. | A sudden shower of rain soaked the spectators. | Blood had soaked through the bandage. | He was accused of soaking his clients.
1526	snap	/snæp/	(defn)	Oxford	Oxford	verb	The wind had snapped (break) the tree in two. | A passing tourist snapped (break) the incident. | He snapped (break) to attention and saluted. | The dogs snarled and snapped (break) at our heels. | When he said that, something snapped (break) inside her. | The wind had snapped (break) the tree in two. | The wind had snapped (break) the tree in two. | He snapped (break) his fingers for the waiter. | You've been depressed for weeks. (break) | The wind had snapped (break) the tree in two.
1527	snap	/snæp/	(defn)	Oxford	Oxford	verb	I was tempted to snap (break) back angrily at him. | Time will not be resumed until the ball is snapped (break) on the next play.
1529	soar	/sɔːr/	(defn)	Oxford	Oxford	verb	Air pollution will soon soar (rocket) above safety levels. | The rocket soared (up) into the air. | an eagle soaring high above the cliffs | The building soared above us. | Her voice would soar over the orchestra with little effort.
1534	spark	/spɑːk/	(defn)	Oxford	Oxford	verb	The proposal would spark (cause) a storm of protest around the country. | The game suddenly sparked to life.
1543	squeeze	/skwiːz/	(defn)	Oxford	Oxford	verb	He squeezed (press) her hand and smiled at her. | She felt as if every drop of emotion had been squeezed (press) from her. | We managed to squeeze (press) six people into the car. | The candidate squeezed (press) through to the next round by just ten votes. | He's squeezing me for £500. (press) | High interest rates have squeezed (press) the industry hard. | He squeezed (press) her hand and smiled at her.
1549	stabilize	/ˈsteɪ.bɪ.laɪz/	(defn)	Oxford	Oxford	verb	Doctors stabilized (balance) the patient's condition.
1554	stab	/stæb/	(defn)	Oxford	Oxford	verb	He was stabbed (jab) to death in a racist attack. | He stabbed (jab) his finger angrily at my chest. | He was stabbed (jab) to death in a racist attack.
1564	steer	/stɪər/	(defn)	Oxford	Oxford	verb	He steered (sail) the boat into the harbour. | The ship steered (sail) a course between the islands. | He managed to steer (sail) the conversation away from his divorce. | Steer (sail) clear of the centre of town at this time of the evening.
1569	stir	/stɜːr/	(defn)	Oxford	Oxford	verb	Stir the paint before you use it. | She heard the baby stir in the next room. | You haven't stirred from that chair all evening! | A feeling of guilt began to stir in her. | The atmosphere in a theatre never failed to stir her blood. | Stir the paint before you use it.
1570	stir	/stɜːr/	(defn)	Oxford	Oxford	verb	It's a book that really stirs (rouse) the imagination. | You're just stirring (move) it!
1582	strive	/straɪv/	(defn)	Oxford	Oxford	verb	We encourage all members to strive (struggle) for the highest standards.
1584	stun	/stʌn/	(defn)	Oxford	Oxford	verb	The fall stunned (knock out) me for a moment. | Her words stunned (knock out) me—I had no idea she felt that way. | They were stunned (knock out) by the view from the summit.
1593	stumble	/ˈstʌm.bəl/	(defn)	Oxford	Oxford	verb	The child stumbled (trip) and fell. | Max stumbled (trip) out of bed sleepily.
1594	stumble	/ˈstʌm.bəl/	(defn)	Oxford	Oxford	verb	In her nervousness she stumbled (trip) over her words.
1596	strip	/strɪp/	(defn)	manual	Oxford	verb	I stripped (remove) and washed myself all over. | Strip (remove) off all the existing paint. | We had to strip (remove) out all the old wiring and start again.
1597	strip	/strɪp/	(defn)	manual	Oxford	verb	When you strip (unclothe) (remove) the word from its context, it loses its meaning. | He strips (dismantle) and cleans his rifle every morning. | He was disgraced and stripped (remove) of his title.
1598	sue	/suː/	(defn)	Oxford	Oxford	verb	They threatened to sue (bring a civil action against) if the work was not completed. | The rebels were forced to sue (bring a civil action against) for peace.
